Qwen3.5-2B-Q8_0	4x64K	master	ok	115.942029	4617.9755
Qwen3.5-2B-Q8_0	4x64K	stock	ok	59.496833	3905.3110
Qwen3.5-2B-Q8_0	4x64K	substrate	ok	86.093829	3541.3858
