R	4x32K	1	20.7125	565.47
Rours	4x32K	1	21.4150	726.38
R	4x64K	1	15.3900	512.71
Rours	4x64K	1	15.8725	632.52
Rours	4x32K	2	21.4325	726.53
R	4x32K	2	20.7475	565.59
Rours	4x64K	2	15.8900	632.83
R	4x64K	2	15.4100	508.30
R	4x32K	3	20.7875	569.41
Rours	4x32K	3	21.4575	726.59
R	4x64K	3	15.4275	508.93
Rours	4x64K	3	15.8500	632.90
Rours	4x32K	4	21.4575	726.70
R	4x32K	4	20.8475	563.42
Rours	4x64K	4	15.8750	633.18
R	4x64K	4	15.4700	510.85
