09:55:16  0b:1730Mhz/112W  0e:1730Mhz/137W  1b:1730Mhz/125W  1e:1730Mhz/131W
09:55:21  0b:1730Mhz/110W  0e:1730Mhz/127W  1b:1730Mhz/110W  1e:1730Mhz/126W
09:55:26  0b:1730Mhz/123W  0e:1730Mhz/134W  1b:1730Mhz/113W  1e:1730Mhz/120W
09:55:31  0b:1730Mhz/132W  0e:1730Mhz/122W  1b:1730Mhz/122W  1e:1730Mhz/110W
09:55:36  0b:1730Mhz/170W  0e:1730Mhz/206W  1b:1730Mhz/203W  1e:1730Mhz/172W
09:55:41  0b:1730Mhz/190W  0e:1730Mhz/199W  1b:1730Mhz/178W  1e:1730Mhz/187W
09:55:46  0b:1730Mhz/125W  0e:1730Mhz/118W  1b:1730Mhz/132W  1e:1730Mhz/131W
09:55:51  0b:1730Mhz/116W  0e:1730Mhz/132W  1b:1730Mhz/121W  1e:1730Mhz/117W
09:55:56  0b:1730Mhz/118W  0e:1730Mhz/125W  1b:1730Mhz/126W  1e:1730Mhz/131W
09:56:02  0b:1730Mhz/105W  0e:1730Mhz/135W  1b:1730Mhz/122W  1e:1730Mhz/126W
09:56:07  0b:1730Mhz/192W  0e:1730Mhz/200W  1b:1730Mhz/199W  1e:1730Mhz/189W
09:56:12  0b:1730Mhz/190W  0e:1674Mhz/203W  1b:1730Mhz/169W  1e:1730Mhz/189W
09:56:17  0b:1730Mhz/133W  0e:1730Mhz/126W  1b:1730Mhz/139W  1e:1730Mhz/135W
09:56:22  0b:1730Mhz/119W  0e:1730Mhz/129W  1b:1730Mhz/125W  1e:1730Mhz/122W
09:56:27  0b:1730Mhz/136W  0e:1730Mhz/135W  1b:1730Mhz/138W  1e:1730Mhz/127W
09:56:32  0b:1730Mhz/136W  0e:1730Mhz/137W  1b:1730Mhz/140W  1e:1730Mhz/131W
09:56:37  0b:1730Mhz/180W  0e:1730Mhz/204W  1b:1730Mhz/197W  1e:1730Mhz/171W
09:56:42  0b:1730Mhz/192W  0e:1730Mhz/140W  1b:1730Mhz/239W  1e:1730Mhz/165W
09:56:47  0b:1730Mhz/112W  0e:1730Mhz/137W  1b:1730Mhz/115W  1e:1730Mhz/130W
09:56:52  0b:1730Mhz/135W  0e:1730Mhz/137W  1b:1730Mhz/139W  1e:1730Mhz/132W
09:56:57  0b:1730Mhz/109W  0e:1730Mhz/137W  1b:1730Mhz/111W  1e:1730Mhz/107W
09:57:02  0b:1730Mhz/116W  0e:1730Mhz/166W  1b:1730Mhz/113W  1e:1730Mhz/110W
09:57:07  0b:1730Mhz/159W  0e:1730Mhz/205W  1b:1730Mhz/197W  1e:1730Mhz/184W
09:57:12  0b:1730Mhz/164W  0e:1730Mhz/205W  1b:1730Mhz/203W  1e:1730Mhz/174W
09:57:17  0b:1730Mhz/179W  0e:1674Mhz/194W  1b:1730Mhz/199W  1e:1730Mhz/156W
09:57:22  0b:1730Mhz/137W  0e:1730Mhz/146W  1b:1730Mhz/139W  1e:1730Mhz/131W
09:57:27  0b:1730Mhz/109W  0e:1730Mhz/130W  1b:1730Mhz/110W  1e:1730Mhz/108W
09:57:32  0b:1730Mhz/96W  0e:1730Mhz/133W  1b:1730Mhz/139W  1e:1730Mhz/137W
09:57:37  0b:1730Mhz/185W  0e:1730Mhz/205W  1b:1730Mhz/202W  1e:1730Mhz/154W
09:57:42  0b:1730Mhz/195W  0e:1730Mhz/182W  1b:1730Mhz/179W  1e:1730Mhz/182W
09:57:47  0b:1730Mhz/216W  0e:1674Mhz/179W  1b:1730Mhz/197W  1e:1730Mhz/189W
09:57:52  0b:1730Mhz/118W  0e:1730Mhz/133W  1b:1730Mhz/127W  1e:1730Mhz/124W
09:57:57  0b:1730Mhz/120W  0e:1730Mhz/129W  1b:1730Mhz/124W  1e:1730Mhz/127W
09:58:02  0b:1730Mhz/132W  0e:1730Mhz/139W  1b:1730Mhz/135W  1e:1730Mhz/118W
09:58:08  0b:1730Mhz/120W  0e:1730Mhz/130W  1b:1730Mhz/124W  1e:1730Mhz/126W
09:58:13  0b:1730Mhz/192W  0e:1730Mhz/201W  1b:1730Mhz/194W  1e:1608Mhz/185W
09:58:18  0b:1730Mhz/122W  0e:1730Mhz/248W  1b:1730Mhz/172W  1e:1730Mhz/186W
09:58:23  0b:1540Mhz/190W  0e:1730Mhz/204W  1b:1730Mhz/199W  1e:1730Mhz/142W
09:58:28  0b:1730Mhz/140W  0e:1730Mhz/122W  1b:1730Mhz/129W  1e:1730Mhz/111W
09:58:33  0b:1730Mhz/142W  0e:1730Mhz/146W  1b:1730Mhz/144W  1e:1730Mhz/120W
09:58:38  0b:1730Mhz/130W  0e:1730Mhz/147W  1b:1730Mhz/114W  1e:1730Mhz/121W
09:58:43  0b:1730Mhz/190W  0e:1674Mhz/144W  1b:1730Mhz/237W  1e:1730Mhz/159W
09:58:48  0b:1730Mhz/176W  0e:1674Mhz/178W  1b:1730Mhz/192W  1e:1730Mhz/185W
09:58:53  0b:1730Mhz/150W  0e:1730Mhz/206W  1b:1730Mhz/199W  1e:1730Mhz/182W
09:58:58  0b:1000Mhz/38W  0e:1000Mhz/35W  1b:1000Mhz/35W  1e:1000Mhz/34W
09:59:03  0b:1730Mhz/122W  0e:1730Mhz/127W  1b:1730Mhz/117W  1e:1730Mhz/132W
09:59:08  0b:1730Mhz/115W  0e:1730Mhz/140W  1b:1730Mhz/114W  1e:1730Mhz/138W
09:59:13  0b:1730Mhz/113W  0e:1730Mhz/147W  1b:1730Mhz/115W  1e:1730Mhz/136W
09:59:18  0b:1730Mhz/111W  0e:1730Mhz/136W  1b:1730Mhz/129W  1e:1730Mhz/137W
09:59:23  0b:1730Mhz/190W  0e:1674Mhz/188W  1b:1730Mhz/197W  1e:1730Mhz/188W
09:59:28  0b:1730Mhz/190W  0e:1730Mhz/198W  1b:1730Mhz/169W  1e:1730Mhz/189W
09:59:33  0b:1730Mhz/194W  0e:1730Mhz/202W  1b:1730Mhz/176W  1e:1730Mhz/185W
09:59:38  0b:1730Mhz/125W  0e:1730Mhz/121W  1b:1730Mhz/147W  1e:1730Mhz/121W
09:59:43  0b:1730Mhz/110W  0e:1730Mhz/127W  1b:1000Mhz/111W  1e:1730Mhz/136W
09:59:48  0b:1730Mhz/126W  0e:1730Mhz/150W  1b:1730Mhz/126W  1e:1730Mhz/109W
09:59:53  0b:1730Mhz/129W  0e:1730Mhz/116W  1b:1730Mhz/123W  1e:1730Mhz/122W
09:59:58  0b:1730Mhz/191W  0e:1730Mhz/204W  1b:1730Mhz/194W  1e:1608Mhz/187W
10:00:03  0b:1730Mhz/193W  0e:1730Mhz/181W  1b:1674Mhz/197W  1e:1730Mhz/184W
10:00:08  0b:1000Mhz/35W  0e:1000Mhz/40W  1b:1000Mhz/160W  1e:1730Mhz/181W
10:00:13  0b:1730Mhz/133W  0e:1730Mhz/151W  1b:1730Mhz/136W  1e:1730Mhz/105W
10:00:19  0b:1730Mhz/128W  0e:1730Mhz/133W  1b:1730Mhz/129W  1e:1730Mhz/120W
10:00:24  0b:1730Mhz/106W  0e:1730Mhz/129W  1b:1730Mhz/132W  1e:1730Mhz/114W
10:00:29  0b:1730Mhz/113W  0e:1730Mhz/136W  1b:1730Mhz/115W  1e:1730Mhz/117W
10:00:34  0b:1730Mhz/131W  0e:1730Mhz/148W  1b:1730Mhz/123W  1e:1730Mhz/131W
10:00:39  0b:1730Mhz/167W  0e:1730Mhz/204W  1b:1730Mhz/201W  1e:1730Mhz/179W
10:00:44  0b:1730Mhz/191W  0e:1674Mhz/197W  1b:1730Mhz/168W  1e:1730Mhz/186W
10:00:49  0b:1730Mhz/166W  0e:1730Mhz/212W  1b:1730Mhz/191W  1e:1730Mhz/187W
10:00:54  0b:1730Mhz/118W  0e:1730Mhz/127W  1b:1730Mhz/127W  1e:1730Mhz/113W
10:00:59  0b:1730Mhz/144W  0e:1730Mhz/73W  1b:1730Mhz/147W  1e:1730Mhz/111W
10:01:04  0b:1730Mhz/142W  0e:1730Mhz/130W  1b:1730Mhz/127W  1e:1730Mhz/131W
10:01:09  0b:1730Mhz/141W  0e:1730Mhz/126W  1b:1730Mhz/146W  1e:1730Mhz/126W
10:01:14  0b:1730Mhz/178W  0e:1730Mhz/205W  1b:1730Mhz/202W  1e:1730Mhz/159W
10:01:19  0b:1730Mhz/193W  0e:1674Mhz/197W  1b:1730Mhz/186W  1e:1608Mhz/184W
10:01:24  0b:1730Mhz/134W  0e:1730Mhz/248W  1b:1730Mhz/170W  1e:1730Mhz/186W
10:01:29  0b:1608Mhz/184W  0e:1730Mhz/202W  1b:1730Mhz/198W  1e:1730Mhz/157W
10:01:34  0b:1730Mhz/133W  0e:1730Mhz/136W  1b:1730Mhz/130W  1e:1730Mhz/132W
10:01:39  0b:1730Mhz/143W  0e:1730Mhz/131W  1b:1730Mhz/136W  1e:1730Mhz/129W
10:01:44  0b:1730Mhz/138W  0e:1730Mhz/136W  1b:1730Mhz/124W  1e:1730Mhz/144W
10:01:49  0b:1730Mhz/130W  0e:1730Mhz/154W  1b:1730Mhz/137W  1e:1730Mhz/125W
10:01:54  0b:1730Mhz/142W  0e:1674Mhz/198W  1b:1730Mhz/197W  1e:1730Mhz/191W
10:01:59  0b:1730Mhz/180W  0e:1730Mhz/205W  1b:1730Mhz/203W  1e:1730Mhz/166W
10:02:04  0b:1730Mhz/190W  0e:1730Mhz/201W  1b:1730Mhz/192W  1e:1540Mhz/184W
10:02:09  0b:1730Mhz/133W  0e:1730Mhz/246W  1b:1730Mhz/130W  1e:1730Mhz/185W
10:02:14  0b:1730Mhz/134W  0e:1730Mhz/121W  1b:1730Mhz/145W  1e:1730Mhz/118W
10:02:19  0b:1730Mhz/135W  0e:1730Mhz/144W  1b:1730Mhz/148W  1e:1730Mhz/123W
10:02:25  0b:1730Mhz/130W  0e:1730Mhz/120W  1b:1730Mhz/144W  1e:1730Mhz/132W
10:02:30  0b:1730Mhz/142W  0e:1730Mhz/117W  1b:1730Mhz/122W  1e:1730Mhz/144W
10:02:35  0b:1730Mhz/150W  0e:1730Mhz/191W  1b:1730Mhz/186W  1e:1730Mhz/185W
10:02:40  0b:1730Mhz/223W  0e:1730Mhz/181W  1b:1730Mhz/199W  1e:1730Mhz/189W
10:02:45  0b:1730Mhz/189W  0e:1674Mhz/197W  1b:1730Mhz/153W  1e:1730Mhz/189W
10:02:50  0b:1730Mhz/195W  0e:1730Mhz/186W  1b:1730Mhz/157W  1e:1730Mhz/187W
10:02:55  0b:1730Mhz/114W  0e:1730Mhz/155W  1b:1730Mhz/125W  1e:1730Mhz/127W
10:03:00  0b:1730Mhz/121W  0e:1730Mhz/132W  1b:1730Mhz/118W  1e:1730Mhz/112W
10:03:05  0b:1730Mhz/148W  0e:1730Mhz/145W  1b:1730Mhz/147W  1e:1730Mhz/120W
10:03:10  0b:1730Mhz/118W  0e:1730Mhz/157W  1b:1730Mhz/137W  1e:1730Mhz/108W
10:03:15  0b:1730Mhz/181W  0e:1730Mhz/170W  1b:1730Mhz/250W  1e:1730Mhz/154W
10:03:20  0b:1730Mhz/192W  0e:1730Mhz/213W  1b:1730Mhz/181W  1e:1730Mhz/185W
10:03:25  0b:1730Mhz/221W  0e:1674Mhz/155W  1b:1730Mhz/199W  1e:1730Mhz/191W
10:03:30  0b:1730Mhz/191W  0e:1730Mhz/206W  1b:1730Mhz/138W  1e:1730Mhz/214W
10:03:35  0b:1730Mhz/116W  0e:1730Mhz/138W  1b:1730Mhz/127W  1e:1730Mhz/147W
10:03:40  0b:1730Mhz/121W  0e:1730Mhz/159W  1b:1730Mhz/140W  1e:1730Mhz/110W
10:03:45  0b:1730Mhz/111W  0e:1730Mhz/126W  1b:1730Mhz/147W  1e:1730Mhz/143W
10:03:50  0b:1730Mhz/143W  0e:1730Mhz/131W  1b:1730Mhz/141W  1e:1730Mhz/113W
10:03:55  0b:1730Mhz/142W  0e:1730Mhz/117W  1b:1730Mhz/122W  1e:1730Mhz/145W
10:04:00  0b:1000Mhz/39W  0e:1730Mhz/45W  1b:1730Mhz/37W  1e:1000Mhz/35W
10:04:05  0b:1000Mhz/36W  0e:1000Mhz/43W  1b:1000Mhz/43W  1e:1000Mhz/44W
10:04:10  0b:1000Mhz/32W  0e:1000Mhz/35W  1b:1000Mhz/33W  1e:1000Mhz/34W
10:04:15  0b:1730Mhz/181W  0e:1730Mhz/148W  1b:1730Mhz/198W  1e:1730Mhz/188W
10:04:20  0b:1730Mhz/191W  0e:1674Mhz/203W  1b:1730Mhz/196W  1e:1730Mhz/174W
10:04:25  0b:1730Mhz/172W  0e:1730Mhz/186W  1b:1730Mhz/177W  1e:1730Mhz/160W
10:04:30  0b:1730Mhz/223W  0e:1730Mhz/186W  1b:1730Mhz/196W  1e:1730Mhz/187W
10:04:36  0b:1730Mhz/165W  0e:1674Mhz/179W  1b:1730Mhz/197W  1e:1730Mhz/189W
10:04:41  0b:1730Mhz/216W  0e:1730Mhz/202W  1b:1730Mhz/192W  1e:1730Mhz/179W
10:04:46  0b:1730Mhz/192W  0e:1674Mhz/200W  1b:1730Mhz/196W  1e:1730Mhz/171W
10:04:51  0b:1730Mhz/227W  0e:1674Mhz/186W  1b:1730Mhz/197W  1e:1730Mhz/189W
10:04:56  0b:1730Mhz/194W  0e:1730Mhz/199W  1b:1608Mhz/194W  1e:1730Mhz/185W
10:05:01  0b:1730Mhz/145W  0e:1730Mhz/196W  1b:1730Mhz/187W  1e:1730Mhz/185W
10:05:06  0b:1730Mhz/182W  0e:1540Mhz/182W  1b:1730Mhz/193W  1e:1730Mhz/186W
10:05:11  0b:1730Mhz/192W  0e:1730Mhz/200W  1b:1730Mhz/171W  1e:1730Mhz/190W
10:05:16  0b:1730Mhz/196W  0e:1730Mhz/205W  1b:1730Mhz/192W  1e:1730Mhz/186W
10:05:21  0b:1730Mhz/184W  0e:1730Mhz/199W  1b:1730Mhz/203W  1e:1730Mhz/186W
10:05:26  0b:1730Mhz/172W  0e:1730Mhz/191W  1b:1730Mhz/190W  1e:1730Mhz/186W
10:05:31  0b:1730Mhz/115W  0e:1730Mhz/124W  1b:1730Mhz/121W  1e:1730Mhz/121W
10:05:36  0b:1730Mhz/117W  0e:1730Mhz/119W  1b:1730Mhz/130W  1e:1730Mhz/123W
10:05:41  0b:1730Mhz/191W  0e:1730Mhz/198W  1b:1730Mhz/193W  1e:1730Mhz/177W
10:05:46  0b:1730Mhz/162W  0e:1674Mhz/176W  1b:1730Mhz/199W  1e:1730Mhz/190W
