08:52:29  0b:1730Mhz/197W  0e:1730Mhz/201W  1b:1730Mhz/182W  1e:1730Mhz/169W
08:52:34  0b:1730Mhz/193W  0e:1674Mhz/205W  1b:1730Mhz/164W  1e:1730Mhz/191W
08:52:39  0b:1730Mhz/129W  0e:1730Mhz/131W  1b:1730Mhz/128W  1e:1730Mhz/123W
08:52:45  0b:1730Mhz/129W  0e:1730Mhz/129W  1b:1730Mhz/127W  1e:1730Mhz/119W
08:52:50  0b:1730Mhz/126W  0e:1730Mhz/134W  1b:1730Mhz/132W  1e:1730Mhz/115W
08:52:55  0b:1730Mhz/178W  0e:1730Mhz/202W  1b:1730Mhz/202W  1e:1730Mhz/165W
08:53:00  0b:1730Mhz/190W  0e:1674Mhz/162W  1b:1730Mhz/232W  1e:1730Mhz/165W
08:53:05  0b:1730Mhz/161W  0e:1608Mhz/201W  1b:1730Mhz/199W  1e:1730Mhz/194W
08:53:10  0b:1730Mhz/177W  0e:1674Mhz/205W  1b:1730Mhz/201W  1e:1730Mhz/179W
08:53:15  0b:1730Mhz/191W  0e:1730Mhz/198W  1b:1730Mhz/197W  1e:1730Mhz/181W
08:53:20  0b:1730Mhz/184W  0e:1674Mhz/176W  1b:1730Mhz/195W  1e:1730Mhz/187W
08:53:25  0b:1730Mhz/127W  0e:1730Mhz/139W  1b:1730Mhz/132W  1e:1730Mhz/125W
08:53:30  0b:1730Mhz/121W  0e:1730Mhz/137W  1b:1730Mhz/134W  1e:1730Mhz/125W
08:53:35  0b:1730Mhz/161W  0e:1608Mhz/202W  1b:1730Mhz/199W  1e:1730Mhz/193W
08:53:40  0b:1730Mhz/193W  0e:1730Mhz/205W  1b:1730Mhz/202W  1e:1730Mhz/157W
08:53:45  0b:1730Mhz/191W  0e:1674Mhz/197W  1b:1730Mhz/177W  1e:1730Mhz/189W
08:53:50  0b:1730Mhz/123W  0e:1730Mhz/215W  1b:1730Mhz/184W  1e:1730Mhz/188W
08:53:55  0b:1730Mhz/197W  0e:1730Mhz/197W  1b:1730Mhz/198W  1e:1730Mhz/134W
08:54:00  0b:1730Mhz/189W  0e:1730Mhz/200W  1b:1730Mhz/172W  1e:1730Mhz/201W
08:54:05  0b:1730Mhz/195W  0e:1730Mhz/184W  1b:1730Mhz/175W  1e:1730Mhz/175W
08:54:10  0b:1730Mhz/131W  0e:1730Mhz/142W  1b:1730Mhz/130W  1e:1730Mhz/130W
08:54:15  0b:1730Mhz/133W  0e:1730Mhz/150W  1b:1730Mhz/127W  1e:1730Mhz/118W
08:54:20  0b:1730Mhz/134W  0e:1730Mhz/130W  1b:1730Mhz/148W  1e:1730Mhz/121W
08:54:25  0b:1730Mhz/209W  0e:1674Mhz/145W  1b:1730Mhz/198W  1e:1730Mhz/189W
08:54:30  0b:1730Mhz/180W  0e:1730Mhz/198W  1b:1730Mhz/201W  1e:1730Mhz/184W
08:54:35  0b:1730Mhz/190W  0e:1674Mhz/198W  1b:1730Mhz/196W  1e:1730Mhz/166W
08:54:40  0b:1730Mhz/166W  0e:1730Mhz/196W  1b:1730Mhz/188W  1e:1730Mhz/188W
08:54:45  0b:1730Mhz/187W  0e:1730Mhz/202W  1b:1730Mhz/200W  1e:1730Mhz/166W
08:54:50  0b:1730Mhz/192W  0e:1674Mhz/204W  1b:1730Mhz/159W  1e:1730Mhz/191W
08:54:56  0b:1730Mhz/194W  0e:1674Mhz/52W  1b:1000Mhz/34W  1e:1000Mhz/42W
08:55:01  0b:1730Mhz/134W  0e:1730Mhz/138W  1b:1730Mhz/98W  1e:1730Mhz/117W
08:55:06  0b:1730Mhz/126W  0e:1730Mhz/146W  1b:1730Mhz/123W  1e:1730Mhz/132W
08:55:11  0b:1730Mhz/43W  0e:1730Mhz/131W  1b:1730Mhz/140W  1e:1730Mhz/121W
08:55:16  0b:1730Mhz/136W  0e:1730Mhz/230W  1b:1730Mhz/173W  1e:1730Mhz/186W
08:55:21  0b:1730Mhz/198W  0e:1730Mhz/188W  1b:1730Mhz/198W  1e:1730Mhz/191W
08:55:26  0b:1730Mhz/190W  0e:1730Mhz/200W  1b:1730Mhz/181W  1e:1730Mhz/183W
08:55:31  0b:1730Mhz/154W  0e:1730Mhz/214W  1b:1730Mhz/135W  1e:1730Mhz/187W
08:55:36  0b:1730Mhz/193W  0e:1730Mhz/198W  1b:1730Mhz/204W  1e:1730Mhz/162W
08:55:41  0b:1730Mhz/192W  0e:1674Mhz/197W  1b:1730Mhz/180W  1e:1730Mhz/190W
08:55:46  0b:1730Mhz/196W  0e:1730Mhz/200W  1b:1608Mhz/195W  1e:1730Mhz/187W
08:55:51  0b:1730Mhz/187W  0e:1730Mhz/206W  1b:1730Mhz/145W  1e:1730Mhz/224W
08:55:56  0b:1730Mhz/193W  0e:1730Mhz/192W  1b:1730Mhz/188W  1e:1730Mhz/187W
08:56:01  0b:1730Mhz/128W  0e:1730Mhz/138W  1b:1730Mhz/112W  1e:1730Mhz/115W
08:56:06  0b:1730Mhz/107W  0e:1730Mhz/141W  1b:1730Mhz/131W  1e:1730Mhz/123W
08:56:11  0b:1730Mhz/126W  0e:1730Mhz/135W  1b:1730Mhz/124W  1e:1730Mhz/119W
08:56:16  0b:1730Mhz/125W  0e:1730Mhz/219W  1b:1730Mhz/194W  1e:1730Mhz/185W
08:56:21  0b:1730Mhz/188W  0e:1674Mhz/195W  1b:1730Mhz/198W  1e:1730Mhz/191W
08:56:26  0b:1730Mhz/193W  0e:1730Mhz/197W  1b:1730Mhz/191W  1e:1608Mhz/188W
08:56:31  0b:1730Mhz/135W  0e:1730Mhz/234W  1b:1730Mhz/156W  1e:1730Mhz/188W
08:56:36  0b:1674Mhz/177W  0e:1730Mhz/204W  1b:1730Mhz/203W  1e:1730Mhz/137W
08:56:41  0b:1730Mhz/194W  0e:1674Mhz/204W  1b:1730Mhz/157W  1e:1730Mhz/146W
08:56:46  0b:1730Mhz/134W  0e:1730Mhz/220W  1b:1730Mhz/196W  1e:1730Mhz/186W
08:56:51  0b:1730Mhz/189W  0e:1730Mhz/202W  1b:1730Mhz/199W  1e:1730Mhz/163W
08:56:56  0b:1730Mhz/194W  0e:1674Mhz/199W  1b:1730Mhz/182W  1e:1730Mhz/186W
08:57:01  0b:1730Mhz/196W  0e:1730Mhz/190W  1b:1540Mhz/198W  1e:1730Mhz/187W
08:57:07  0b:1730Mhz/133W  0e:1730Mhz/140W  1b:1730Mhz/116W  1e:1730Mhz/115W
08:57:12  0b:1730Mhz/128W  0e:1730Mhz/140W  1b:1730Mhz/129W  1e:1730Mhz/124W
08:57:17  0b:1730Mhz/136W  0e:1730Mhz/142W  1b:1730Mhz/141W  1e:1730Mhz/132W
08:57:22  0b:1730Mhz/126W  0e:1730Mhz/139W  1b:1730Mhz/125W  1e:1730Mhz/124W
08:57:27  0b:1730Mhz/189W  0e:1730Mhz/201W  1b:1730Mhz/200W  1e:1730Mhz/190W
08:57:32  0b:1730Mhz/189W  0e:1674Mhz/198W  1b:1730Mhz/202W  1e:1730Mhz/152W
08:57:37  0b:1730Mhz/197W  0e:1730Mhz/183W  1b:1730Mhz/177W  1e:1730Mhz/179W
08:57:42  0b:1730Mhz/172W  0e:1608Mhz/199W  1b:1730Mhz/198W  1e:1730Mhz/193W
08:57:47  0b:1730Mhz/190W  0e:1730Mhz/203W  1b:1730Mhz/202W  1e:1730Mhz/206W
08:57:52  0b:1730Mhz/192W  0e:1674Mhz/143W  1b:1730Mhz/217W  1e:1730Mhz/185W
08:57:57  0b:1730Mhz/183W  0e:1540Mhz/183W  1b:1730Mhz/196W  1e:1730Mhz/188W
08:58:02  0b:1730Mhz/154W  0e:1730Mhz/206W  1b:1730Mhz/203W  1e:1730Mhz/169W
08:58:07  0b:1730Mhz/190W  0e:1730Mhz/201W  1b:1730Mhz/192W  1e:1608Mhz/187W
08:58:12  0b:1730Mhz/195W  0e:1674Mhz/193W  1b:1540Mhz/195W  1e:1730Mhz/184W
08:58:17  0b:1730Mhz/184W  0e:1674Mhz/198W  1b:1730Mhz/197W  1e:1730Mhz/191W
08:58:22  0b:1730Mhz/125W  0e:1730Mhz/133W  1b:1730Mhz/131W  1e:1730Mhz/128W
08:58:27  0b:1730Mhz/115W  0e:1730Mhz/134W  1b:1730Mhz/119W  1e:1730Mhz/129W
08:58:32  0b:1730Mhz/121W  0e:1730Mhz/135W  1b:1730Mhz/129W  1e:1730Mhz/129W
08:58:37  0b:1608Mhz/185W  0e:1730Mhz/201W  1b:1730Mhz/199W  1e:1730Mhz/190W
08:58:42  0b:1730Mhz/186W  0e:1730Mhz/201W  1b:1730Mhz/158W  1e:1730Mhz/198W
08:58:47  0b:1730Mhz/196W  0e:1674Mhz/199W  1b:1608Mhz/187W  1e:1730Mhz/184W
08:58:52  0b:1730Mhz/193W  0e:1730Mhz/190W  1b:1730Mhz/199W  1e:1730Mhz/191W
08:58:57  0b:1730Mhz/170W  0e:1730Mhz/199W  1b:1730Mhz/200W  1e:1730Mhz/185W
08:59:02  0b:1730Mhz/191W  0e:1730Mhz/204W  1b:1730Mhz/168W  1e:1730Mhz/138W
08:59:07  0b:1730Mhz/152W  0e:1730Mhz/216W  1b:1730Mhz/186W  1e:1730Mhz/188W
08:59:13  0b:1608Mhz/190W  0e:1674Mhz/204W  1b:1730Mhz/200W  1e:1730Mhz/140W
08:59:18  0b:1730Mhz/192W  0e:1730Mhz/197W  1b:1730Mhz/194W  1e:1674Mhz/187W
08:59:23  0b:1730Mhz/196W  0e:1730Mhz/201W  1b:1674Mhz/129W  1e:1730Mhz/186W
08:59:28  0b:1730Mhz/156W  0e:1674Mhz/192W  1b:1730Mhz/199W  1e:1730Mhz/191W
08:59:33  0b:1730Mhz/190W  0e:1730Mhz/188W  1b:1730Mhz/167W  1e:1730Mhz/146W
08:59:38  0b:1730Mhz/143W  0e:1730Mhz/152W  1b:1730Mhz/147W  1e:1730Mhz/112W
08:59:43  0b:1730Mhz/126W  0e:1730Mhz/143W  1b:1730Mhz/138W  1e:1730Mhz/138W
08:59:48  0b:1730Mhz/141W  0e:1730Mhz/149W  1b:1730Mhz/143W  1e:1730Mhz/113W
08:59:53  0b:1730Mhz/138W  0e:1730Mhz/121W  1b:1730Mhz/121W  1e:1730Mhz/126W
08:59:58  0b:1730Mhz/178W  0e:1674Mhz/160W  1b:1730Mhz/199W  1e:1730Mhz/190W
09:00:03  0b:1608Mhz/192W  0e:1730Mhz/206W  1b:1730Mhz/205W  1e:1730Mhz/154W
09:00:08  0b:1730Mhz/192W  0e:1674Mhz/200W  1b:1730Mhz/191W  1e:1608Mhz/187W
09:00:13  0b:1730Mhz/196W  0e:1730Mhz/196W  1b:1730Mhz/142W  1e:1730Mhz/186W
09:00:18  0b:1730Mhz/179W  0e:1608Mhz/198W  1b:1730Mhz/199W  1e:1730Mhz/194W
09:00:23  0b:1730Mhz/139W  0e:1730Mhz/206W  1b:1730Mhz/200W  1e:1730Mhz/175W
09:00:28  0b:1730Mhz/192W  0e:1674Mhz/203W  1b:1730Mhz/169W  1e:1730Mhz/164W
09:00:33  0b:1730Mhz/169W  0e:1730Mhz/230W  1b:1730Mhz/149W  1e:1730Mhz/187W
09:00:38  0b:1730Mhz/201W  0e:1730Mhz/202W  1b:1730Mhz/199W  1e:1730Mhz/189W
